"","ID","Nervous","Downhearted","Distressed","Happy","Relaxed","Content"
"24",24,0.171081087435432,0.122994431099907,0.118477357315741,0.164656766574213,0.110227525640419,0.101161031620108
"25",25,0.107468603863783,0,0.0557386458760509,0.179335335261708,0.2988181456704,0.202913900676477
"26",26,0.32985754335254,0.151640984169755,0.247415451630909,0.168228432975391,0.253680877466865,0.143866760758845
"27",27,0.237955825085555,0.124355906411957,0.222029777477986,0.354221884138615,0.173248168178059,0.187359039749891
"28",28,0.112187926496312,0.157242547185178,0.103706766380441,0.135065372737706,0.175537741257186,0.107491500194509
"29",29,0.157076131278127,0.214047538696327,0.191695643732945,0.236722762593766,0.304050950431295,0.292632666958151
"30",30,0.125686746152775,0.0975850426005022,0.212040074684273,0.0788519351236779,0.149999276957509,0.136284506894574
"31",31,0.18019398036441,0.119428879846628,0.200839410381239,0.23875488568899,0.189836974728753,0.15154796328817
"32",32,0.167906382908187,0.152136996839215,0.273125060462333,0.156952028370615,0.11620361060535,0.14392432156822
"33",33,0.234423414093228,0.22795690005444,0.152520031884195,0.162349293167113,0.139564751240749,0.154747210419479
"34",34,0.320208758819031,0.325867070114284,0.162253212915076,0.166290065544354,0.139792702042931,0.204605372908099
"35",35,0.177153494497646,0.122607051811086,0.206331647944876,0.210090521613511,0.265390808770827,0.229819070624428
"36",36,0.155009672894603,0.266650632622473,0.271164993326816,0.126803652587898,0.171921920668014,0.122770291362424
"37",37,0.0973362968260329,0.0881777455079367,0.0824431737020474,0.116373726755688,0.126971030844093,0.108693680535643
"38",38,0.257738991136021,0.223920467697172,0.321287879733116,0.14286140306116,0.216466091265747,0.150313080747225
"39",39,0.134283954392046,0.169104333853667,0.122951143428064,0.111305148738016,0.305996475113591,0.137676065862314
"40",40,0.25777791191568,0.385802556715371,0.494944300264503,0.360684315368167,0.315320457982537,0.31703911550366
"41",41,0.318929415445838,0.211851906194897,0.223361052297687,0.11481716452293,0.191889457155331,0.14138021403665
"42",42,0.159116255465533,0.0974948521164669,0.117046840084663,0.157834827065235,0.1369243483395,0.175581048854821
"43",43,0.153689306073514,0.110670550739473,0.152907504702174,0.159903231534057,0.144704465940048,0.120155707485279
"44",44,0.000955726938167174,0.00886505323447235,0.04307751312152,5.87474804595221e-16,0.0836952947006354,5.87474804595221e-16
"45",45,0.0588633904698438,0.202260197563452,0.164314742504256,0.228978414435697,0.230562536219692,0.210999901077559
"46",46,0.138148987621305,0.0684919527892797,0.147937576385647,0.1381530303635,0.183934929190504,0.169437437326047
"47",47,0.350598221625828,0.157799790583246,0.214420509813783,0.333968660806307,0.345223198841102,0.239538124176933
"48",48,0.14985490477025,0.212173209588858,0.100546235190141,0.235822766203383,0.200952745537705,0.181803637015092
"49",49,0.394076310488916,0.167877919200702,0.342305882232897,0.214324195270506,0.333303841678767,0.28448420005901
"50",50,0.259430809201933,0.0493669746905502,0.0762047976513912,0.112431690331539,0.205767344697927,0.21933308765845
"51",51,0.179109889283011,0.210656949139557,0.135189104531073,0.189484182232343,0.185521873165858,0.203960307493466
"52",52,0.239891739012416,0.227556329209004,0.185806630248386,0.155493670910365,0.138454745482498,0.184915698526306
"53",53,0.113008209124725,0.0298414177360167,0.114539827466236,0.0811740086629195,0.16812198152207,0.141402120284945
"54",54,0.23003934301649,0.387567360432625,0.472530872412671,0.278113951062628,0.235589049852673,0.207097341400172
"55",55,0.154421471210756,0.121120705529702,0.200884232784115,0.151364398680812,0.133448448021602,0.0791141316505216
"56",56,0.396831848597484,0.253690718529909,0.230385220149484,0.131616128249578,0.121977084005234,0.161901195815016
"57",57,0.168567555940039,0.268795956349141,0.117339918948543,0.115267497764744,0.203161323580599,0.216714949733421
"58",58,0.240164287730641,0.0327993957089306,0.0587129707028962,0.180306114304952,0.114420531471363,0.135850368666113
"59",59,0.222230491758908,0.172566509468501,0.120970072073364,0.157296707784261,0.135371017568294,0.175058299238127
"60",60,0.259767462517867,0.242332835330868,0.2261624157941,0.114839857233072,0.148363230552125,0.13091934749057
"61",61,0.299523402874696,0.122345305819747,0.243796630412155,0.265776484131542,0.133694132687246,0.278139234861941
"62",62,0.261191226686728,0.213132898995536,0.27074165870555,0.165254092703219,0.237284909675424,0.127037896763308
"63",63,0.200383318025484,0.0978736464500648,0.0530808551927827,0.116694826404837,0.32880266291305,0.170023785156237
"64",64,0.352370066252576,0.129698041278765,0.104635589982013,0.282603924637986,0.364831348399942,0.296583984101014
"65",65,0.27589915614249,0.233641571903117,0.155609792234904,0.301138853964311,0.297843591441484,0.284464140153548
"66",66,0.2398253523944,0.253583695748585,0.297122491127844,0.193167505858883,0.240161956370481,0.218225348571623
"67",67,0.31693109094312,0.1496178264875,0.19761463080656,0.160096846634463,0.166990155245379,0.29347667349154
"68",68,0.141125258691508,0,0.0405268371052035,0.196390978167891,0.170736687030899,0.142626540756988
"69",69,0.131239558836296,0,0.111410164013064,0.264621046050419,0.315100509393714,0.160606359957608
"70",70,0.207469355043303,0.124434438330429,0.110714137767666,0.152539807156294,0.485920906605136,0.23438275693256
