"","ID","Energetic","Cheerful","Relaxed","Satisfied","Nervous","Irritated","Bored","Down"
"27",54145,0.0310480102163479,0.0127007222146372,0.0115528048389942,0.0606463224750365,0.0234185400476864,0.0682348623937642,0.0620217062180641,0.00997119555179012
"28",54146,0.197213418250548,0.0833834044924287,0.234819438269157,0.141484005440415,0.151143648582864,0.0697267438620687,0.0208433551218853,0.0757508316366683
"29",54148,0.121591246736332,0.0295935625548733,0.0702294998196952,0.158260499247804,0.0962806430645202,0.140700578170391,0.0543235999438018,0.010807937057349
"30",54149,0.0837983028083753,0.00755581126603662,0.102501274430832,0.00958033461769749,0.00433999901790463,0.0114375917590721,0.0268673193307725,0.00491711562037583
"31",54151,0.0221586120678294,0.0614474397504736,0.0485621080302714,0.0529714843222399,0.0606084451396843,0.00826979424509223,0.0698817955395024,0.0123094535211529
"32",54152,0.089831600766683,0.0615337715615811,0.0907662988523365,0.0593400867297349,0.0343677568769178,0.086834841736243,0.113678626684708,0.0332850125262096
"33",54153,0.00396941554911381,0.0181908192659937,0.13074990396787,0.00597430321593133,0.0822336307540768,0.0474509844728717,0.0305221827012528,0.0155496569799859
"34",54155,0.0492323756383963,0.0756194598680063,0.0132021397692292,0.0707601313891098,0.015443853838627,0.0152988572962087,0.0836709564743589,0.0563439783989807
"35",54157,0.144499007566087,0.129889480485296,0.0642444348087681,0.108925551977236,0.200963526826875,0.0972857962694341,0.0799187852472413,0.0683236268690314
"36",54158,0.0310047653027164,0.0201870082777312,0.0103329716998859,0.00660734554203618,0.0306001157637488,0.0660827346581416,0.189113844628325,0.0842355949749253
"37",54164,0.0360035972438403,0.0425925663991929,0.0082970543796654,0.0680870543815312,0.188103488954068,0.0615089823401835,0.0597610571779033,0.13040578901653
"38",54165,0.06254940352928,0.0413748591749224,0.0109539834546384,0.00637285258927926,0.0367336415888835,0.0760398675602969,0.0711179927053254,0.00878742797490606
"39",54174,0.0293544362406956,0.0697321713092953,0.0383288319953156,0.0071062532919144,0.0477186350970211,0.0808538976436459,0.0422657700982074,0.0447132236338745
"40",54177,0.0134339885151822,0.0424668389877671,0.0333736782260117,0.0106900535306785,0.00996137097216483,0.0822063078362218,0.0203252378809663,0.0542356841203242
"41",54179,0.0383431169366469,0.0436017851552745,0.177614365453185,0.058089220684517,0.0357913810966645,0.040040465145929,0.0366239353613498,0.00761956495097457
"42",54180,0.01004295312625,0.00485310295537194,0.0205208162079654,0.0520310597635507,0.0602737236334221,0.0192497644120944,0.0836549872691,0.00739163696290908
"43",54181,0.0143841821759036,0.0202184951307886,0.013370924355136,0.121959355932544,0.0366406575770568,0.0587432068501546,0.0945915085178617,0.00434955215002119
"44",54182,0.00331027245496673,0.103128943862273,0.0361155552474733,0.0322952343641226,0.155980191664184,0.122494481678738,0.14002698382506,0.0245653311845278
"45",54183,0.0448439924644607,0.0569076613932051,0.00280900344954553,0.0688616946084323,0.00140365055508488,0.0522892593108078,0.0826768444911528,0.0719872857227965
"46",54185,0.0602313756854219,0.216661013639009,0.010747873014961,0.0110277740503669,0.0231615659573127,0.0053494635727718,0.0113116939432835,0.0298104952840727
"47",54187,0.0949016575749498,0.0513809079918681,0.176097601970944,0.120475261804612,0.0447679958678746,0.203997855481306,0.0554573773373117,0.169283712610508
"48",54190,0.0209155804401887,0.0474473043418866,0.0187821153220788,0.146717056470624,0.141496714293063,0.088394507979836,0.0429482577985432,0.0160992906903998
"49",54192,0.53133779913498,0.0807024285296297,0.135677151554927,0.0649986800313105,0.286927372248405,0.100549957749712,0.191508797070945,0.386987210421165
"50",54193,0.282072038937685,0.0453762522698323,0.0163640183416625,0.0285511498999238,0.107223525877563,0.0820795988521676,0.192416819636086,0.0420685632391294
"51",54197,0.00400923650819473,0.136440205239583,0.031635051467225,0.0583732615224229,0.0163192800202435,0.0228936777581811,0.188541681502339,0.0574475674719793
"52",54201,0.0541372002175006,0.0437502765312004,0.12403788639494,0.0347316226876505,0.0053684334896122,0.032872556229748,0.0473144729482917,0.00138679177818917
"53",54202,0.0267127525529812,0.0440234858042704,0.0139742784983582,0.0451814450400148,0.0380918849266995,0.0332168623194538,0.0162597694400788,0.0377306511488677
"54",54204,0.10514253727473,0.115904140241634,0.0156984954776443,0.0969338083116825,0.0393799323078405,0.0366793347123444,0.0155180715479288,0.0268998982047738
"55",54205,0.00649802024358565,0.00862947894754586,0.0363461757248482,0.0899620871138875,0.00521119206768975,0.16119617528732,0.0140753189365902,0.0234265180361672
"56",54212,0.0169757841687761,0.0179530139049391,0.0116426841841674,0.0914842674419787,0.167913671823024,0.0772996196408811,0.024201328804398,0.0929521784004428
"57",54213,0.238407394857942,0.117358709068396,0.187676750525195,0.0401539947317792,0.0242072424660349,0.027673352915467,0.0198109429045925,0.00804848073565539
"58",54229,0.0533658179178772,0.00383283048891079,0.0333356241336642,0.00679735020765028,0.00574767587930618,0.0377232681386163,0.0587773472040419,0.047895794849543
"59",54231,0.0999595941101018,0.206765738206183,0.146624286509549,0.0105063789076284,0.13823427555399,0.00461877033227674,0.120648424871378,0.0385257988215822
"60",54234,0.0995962877555724,0.0735972308994389,0.231757536452084,0.075235787923349,0.103997149882535,0.185564585334452,0.241790136582467,0.05026689136561
"61",54235,0.180800024308579,0.0500279068992144,0.0560590193919768,0.147131667278766,0.0899786432882563,0.219181251384226,0.0386842839019295,0.0634086583649081
"62",54239,0.0341695918987414,0.0297791012539832,0.015703411115893,0.0346414800170046,0.0684098954711918,0.00492105356352638,0.021055630996885,0.0681401897341825
"63",54240,0.0226614163346515,0.0554395345350828,0.0706841164784929,0.0483400153968133,0.103351962993273,0.00268397373567156,0.03273628774761,0.0774084118555926
"64",54242,0.100362054293172,0.0222116846914991,0.0127873512073487,0.0304976809186757,0.0493836501252686,0.0108614022413155,0.123873800616186,0.100983555890749
"65",54250,0.0659587890103689,0.0763031449980667,0.0757258001789163,0.0832094776915697,0.00803072602502777,0.0880803182606724,0.0500083709767941,0.0416114175163754
"66",54258,0.002288998091785,0.0194317280478889,0.0294277019728738,0.0532320133536289,0.0144658814279367,0.0161282003971096,0.000464170573812533,0.123213546789007
"67",54270,0.00244257911493878,0.000977307698993426,0.139377139533144,0.00747582896615053,0.046806022951448,0.0661114291094294,0.0974847932772948,0.0117326119422076
