"","ID","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"71",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",83,0.473884939156836,0.530353794040362,0.519407454235767,0.122350099986767,0.167077796460945,0.405243760073497,0.25713345185797,0.138929270931068,0.50452652450603,0.480413718479603
"73",84,0.225976970903183,0.125201909137488,0.144385714425091,0.231803130436015,0.20157719332997,0.122424008857229,0.264624097739537,0.156248712904632,0.246464408599554,0.228789606770184
"74",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",86,0.316839033402274,0.180705081030195,0.248034961194103,0.33831442950408,0.216146135034163,0.231533246103168,0.307185822996286,0.325799717702755,0.313524402992109,0.297245364541439
"76",87,0.224717933597022,0.132608085291435,0.074650418011467,0.267161187662452,0.113347418207012,0.0977799267717369,0.0919786117503641,0.141921104486653,0.288071406203431,0.372015077167906
"77",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",89,0.436093657516734,0.359931874788486,0.301092943549253,0.171965177700851,0.324606016890433,0.342304610165051,0.413938532109954,0.209076125008119,0.326559245799019,0.454016914445419
"79",90,0.153584127467498,0.100513212157869,0.140995229801783,0.227661635693593,0.117851943131874,0.132510666787076,0.143895335069451,0.0358083965689043,0.13964377962488,0.122625864375293
"80",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",95,0.152608528841513,0.17026151712802,0.123051373936437,0.139233086942014,0.168764802093197,0.109902190465921,0.0704288184668975,0.0478607172135545,0.11809016834317,0.173095984687009
"83",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",98,0.22142946846551,0.250666575526783,0.191332498135409,0.116249451527635,0.186328624696495,0.362467339857564,0.127150321881435,0.162750951206213,0.177124025105435,0.197832529859678
"86",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",100,0.0893367264558029,0.188642117771408,0.172524604760213,0.171417762336453,0.141691650263615,0.245674659617737,0.116098522519254,0.246009347145122,0.172832531434322,0.10471623959742
"88",101,0.218793675196816,0.170377485955531,0.159158778184329,0.165965731389087,0.115986048575833,0.151156489727443,0.210830727888125,0.20325639065691,0.207597453700607,0.166958305427505
"89",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",106,0.133790174821199,0.170779522818679,0.125828493638176,0.14132720932593,0.121072243476846,0.178111699714969,0.00606833068292842,0.1704099220412,0.0847318196170334,0.222676200539907
"94",107,0.156063954958276,0.195337984287444,0.217665817899762,0.169627478738021,0.194075968477996,0.139561478711519,0.100780758372224,0.168414292177124,0.13199728809397,0.152024638657877
"95",108,0.15614282682135,0.222467073135333,0.192915530622231,0.223843266691388,0.14758306948501,0.270902870460121,0.0724136287082818,0.220086590336835,0.138951564187447,0.160482230365812
"96",109,0.202186792565513,0.236482845615422,0.165610248765821,0.199385733176609,0.126379865911582,0.116018749638022,0.221998814882083,0.138450121786517,0.136129455499582,0.1840022824465
"97",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",112,0.115200964512707,0.111642514841533,0.17644859175444,0.0786139201687751,0.17644779543344,0.102191427813523,0.123008279257435,0.127226123770026,0.0459439692843158,0.106039276039043
"100",113,0.122310657646245,0.193912085496913,0.262135024907213,0.177300175968883,0.251962930279953,0.178979137811081,0.315368592501788,0.2100946915767,0.101663641256888,0.240827219291355
"101",114,0.105104819071284,0.168999281260163,0.234055668716812,0.174951554502351,0.192869704594496,0.260078036532794,0.137328680762633,0.164843665160824,0.136503127001549,0.245099792898616
"102",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",116,0.179714635867742,0.256771777412052,0.223318977934663,0.311872197276155,0.21557818022223,0.237470540465984,0.202589919317338,0.190179183626183,0.150070868290967,0.177729880426684
