"","ID","Energetic","Enthusiastic","Content","Irritable","Restless","Anxious","Angry","Guilty","Worried","Hopeless","Depressed","Fatigue","Positive"
"16",33,0.193531344568835,0.193045291383577,0.187963351178374,0.247692474591731,0.234219922093258,0.0655938279487491,0.177946121016559,0.154503348523841,0.240435733651498,0.0540092828167911,0.1541239135894,0.203363713882005,0.10540474888447
"17",37,0.189310204178511,0.149882743234268,0.202321461566222,0.154160252500584,0.275626807986334,0.256138443044471,0.205279446554918,0.152515566852904,0.158710158563131,0.178043922825487,0.254036488104362,0.350274467299904,0.222886261999716
"18",40,0.228768306788072,0.167867817921761,0.22685243937108,0.272770938185801,0.299762326665622,0.327095921263043,0.20545966310119,0.298622584271139,0.152939134186347,0.248495980906363,0.283854578985804,0.186164203768881,0.164186793056506
"19",48,0.0819412194585692,0.113708945548871,0.0946575081389091,0.141702026046578,0.16618041894584,0.0817969775631328,0.133480894168404,0.107026934061679,0.114361474141634,0.0791100438022005,0.0914224279913229,0.165253052546191,0.0984947239633949
"20",68,0.13019170569765,0.0959581738650502,0.142789925175174,0.0813511950093349,0.105198871831764,0.102831904338861,0.090019791107486,0.0431497243316991,0.139746813776734,0.111163747716344,0.104883974632901,0.175816681680771,0.0772157950960631
"21",72,0.085158822297821,0.0760118343443073,0.0695512826287544,0.186331882278709,0.102838912183906,0.221308772030352,0.154846082636867,0.103618651048337,0.181461441797415,0.110871714111566,0.0829001463272879,0.116693454267128,0.115466913905258
"22",74,0.117005911410795,0.13677919749027,0.136759882594558,0.0590990638154415,0.0265142494225455,0.0813278382153083,0.0452284070595687,0.0781728286143733,0.294254267052959,0.055115924910631,0.105767065981699,0.181459880956481,0.163765730046536
"23",75,0.173323406517337,0.16546611388705,0.188539011786245,0.200174086897716,0.21914369512894,0.216329241521673,0.186332082385294,0.158158819343877,0.122514005237837,0.183675053640541,0.175204284827751,0.245535418506959,0.170545675432319
"24",100,0.198523836092363,0.229888476277704,0.26351522651674,0.23996770429193,0.205838210897886,0.159724383642527,0.140882742525832,0.106403853369881,0.143232918238304,0.0751805989711416,0.148721100008287,0.219453040435248,0.211010765673364
"25",111,0.14808984554999,0.119983719172636,0.138148725960926,0.19645403740048,0.195576205802766,0.247255376787213,0.209922876021174,0.162537946662869,0.0963699099473192,0.26679011203313,0.142312117153016,0.100917725559984,0.0932875958687611
"26",113,0.109450741673253,0.0973665923299618,0.0667407669718345,0.120846450458112,0.100921071686248,0.149697490759253,0.0984156903513318,0.125721260163462,0.082831578693542,0.110281569985948,0.135150874564549,0.125885716637468,0.0892826050330374
"27",115,0.054395499951187,0.0675507200831842,0.072394963324421,0.0714523347872993,0.0731103026033637,0.0934007995787478,0.107679948864858,0.0901497870673859,0.0599639908660452,0.134292948495777,0.0559404524468842,0.0719598284851668,0.133720534017382
"28",117,0.127947657309185,0.0830353955686748,0.119424084597904,0.125682987045155,0.0859451434060099,0.0896780289311287,0.130416715768909,0.103385983686372,0.0856216466424049,0.0904340070490141,0.0933970437428603,0.107602979446001,0.0879295703891595
"29",127,0.203124085067391,0.140286354145642,0.0966568329776435,0.116588727047421,0.219229479131296,0.163557102536545,0.0910158055528858,0.12615399820001,0.181999404727633,0.189511505471455,0.123019890359372,0.213544907578239,0.110454721340502
"30",137,0.129073994503088,0.161091935759673,0.0741792837119317,0.113141733552833,0.122542669987467,0.213765170042152,0.130099902225236,0.120421813871644,0.0732960628607876,0.366672188506454,0.0704522371145577,0.117565293348112,0.0885214520765021
"31",139,0.213442982407663,0.252882881820676,0.30083088334098,0.276445418624251,0.180776839627036,0.244604811789257,0.162620957906127,0.158939478009291,0.275110390285939,0.232583580201337,0.28346844002817,0.204241698934278,0.244493291957479
"32",145,0.0673451199646744,0.0625039071629847,0.100395530327528,0.150175659214811,0.125400222346249,0.058024694660819,0.0776684058036934,0.0888315820992208,0.128079168843291,0.110729792060502,0.122189188302337,0.307520551301301,0.0976362666730387
"33",160,0.0855106210203912,0.0849421753711513,0.107012356715397,0.123761806372321,0.0834065732484635,0.0984357045319511,0.127160789654183,0.122870377395701,0.114324285629237,0.137996423812313,0.0784417955535138,0.133566333940434,0.0820200898154334
"34",163,0.15906809260115,0.0819981414267011,0.0461761622845976,0.145933578378718,0.214934881027079,0.0689433621223267,0.169535526078997,0.10528459605202,0.0886762480848694,0.20114056137177,0.164425187524127,0.0944952552480005,0.0614592172161892
"35",169,0.170217962177252,0.149560235247899,0.199243470216189,0.148652514278384,0.192115832693713,0.143142883144281,0.177451834804365,0.15819066421508,0.1257917495655,0.144402741992236,0.133504620014074,0.142904567878015,0.132768504163496
"36",202,0.175932891579406,0.119692321999515,0.0601088421454411,0.150029138887922,0.149978852407714,0.209960583632582,0.216063669975591,0.18115813399686,0.100776059833017,0.140372190040312,0.12279677428172,0.223796898858437,0.0886147740432115
"37",203,0.107129175196223,0.075760837566391,0.0527835254710179,0.0669384274619594,0.206149745814879,0.0885775301221904,0.0784931027415392,0.0805566627355619,0.140639995319927,0.0802576310673026,0.198262773096582,0.252440336339969,0.0782863450470835
"38",204,0.351103748211524,0.369339884051574,0.308922465942175,0.24046289458172,0.265941798791757,0.129755160862919,0.160174733182955,0.3374323448943,0.110355806162195,0.313291596359154,0.354383829789786,0.225642624817439,0.399917333037985
"39",215,0.137793392322311,0.128528003082861,0.145850260402704,0.182389416202257,0.237842274509803,0.0935402044952979,0.165331105363816,0.142552894341104,0.19280319216377,0.180050422822516,0.138618422302257,0.183280841238816,0.146927585358051
"40",217,0.102561965743384,0.104883887132879,0.0862769343196963,0.0822922969651226,0.120858173860885,0.092651413107453,0.096156909029865,0.0879530740230112,0.103882762788939,0.118112664003764,0.106918415201412,0.122799418477575,0.106372517923999
