"","ID","Angry","Afraid","Anxious","Guilty","Embarrassed","Ashamed","Sad","Strong","Happy","Confident","Clarity"
"40",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",53,0.383739650777008,0.0872822038870723,0.133665847309689,0.0969300395418446,0.00875630292233829,0.113704182727709,0.244308901762935,0.00549938797224537,0.118187960303632,0.16908666555255,0.079116858098199
"54",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",55,0.00394747891649318,0.0548000458427336,0.0623961808203662,0.0199954431572988,0.0343614640239414,0.0206212924758794,0.0496480910958536,0.00111110564328331,0.0625589770012211,0.0713869089800561,0.0416238123235569
"56",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",71,0.218418578831144,0.250698100631647,0.310345554108058,0.348659352467861,0.11958320006219,0.242296039621797,0.214560717609267,0.000728044997755872,0.219706923610049,0.237486021183718,0.290885132553067
"72",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",79,0.175254220510752,0.213339136483647,0.277489476326173,0.265065428594144,0.169058134562139,0.0984811079130092,0.217352925977533,0.00327746599382201,0.260903326186141,0.187288713004049,0.22779038767341
"80",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
