"","ID","Lively","FullOfEnergy","Energetic","Happy","Pleased","Helpful","AtEase","Calm","Relaxed","Sad","Depressed","Unhappy","OnEdge","Nervous","Tense","Hostile","Resentful","Angry"
"17",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",28,0.27824896223867,0.301532115413549,0.311798450720917,0.220245638545008,0.205990524418393,0.33572028511804,0.265711378555614,0.239063234260992,0.243531743500964,0.000989515863508286,0.100824066999283,0.100642220888198,0.183519542451167,0.151373454383485,0.12459108308183,0.0491847260844674,0.0240134395646005,0.154905338981864
"21",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",30,0.0254953298030491,0.0529334122882841,0.0784716571373191,0.349143495993024,0.281518737682184,0.0137036599849228,0.151217174625348,0.19925510488927,0.220864826414407,0.12111018527097,0.100121043555328,0.11326658517333,0.0557953986540373,0.0901772385280191,0.0630997763854021,0.0293205952215383,0.0470158299064274,0.0380198209155627
"23",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",36,0.18269063791032,0.181562933640882,0.277156863744961,0.177673769975141,0.159936483408803,0.222026279362266,0.25463594857948,0.26206250641583,0.339414558445329,0.0115986380381042,0.00462667238957679,0.0691490535059063,0.246936330720564,0.121047772199024,0.174794721491397,0.0444002728376795,0.0444002728376795,0.0444002728376795
"28",37,0.384082875757201,0.281073924604295,0.363376597818892,0.366757259215571,0.394254120497187,0.550667517862555,0.492021380912108,0.434580155680201,0.467354319656653,0.107074576561985,0.0655446692937309,0.226002291778729,0.326621600454733,0.225245667765789,0.422963288419462,0.0690264986607643,0.277977007592894,0.210410853673107
"29",38,0.112658603243684,0.126445426983984,0.090397471312294,0.0716424027445283,0.0657055777778417,0.0486509650517113,0.369406029598151,0.072253369989488,0.0525944325762102,0.017529259303818,0.0350585186076359,0.0535616256662739,0.0353304503327945,0.0673166037127163,0.0531406328335111,0.0535616256662739,0.0350585186076359,0.0350585186076359
"30",39,0.324944734737392,0.461205465824394,0.377295147972515,0.239046693292644,0.325922749737922,0.28012811882694,0.364661960049462,0.292166120801326,0.194897288190416,0.233549948884748,0.000690284555081192,0.174964729919642,0.235522016460574,0.243679475875647,0.340646849134202,0.00155540756361061,0.0258085337885041,0.00396220485966146
"31",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",41,0.00865130874388637,0.00618592772154639,0.0288946549184142,4.33680868994202e-19,0.00975007416319679,0,0.0624999999999999,0,0.00865130874388637,0.0293337633706137,0.0299319395327,0.117593178201864,0.0290553738904573,0.0271633675198234,0.014414225319456,0.0299319395327,0.030888004133821,0.030888004133821
"33",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",45,0.225954199626391,0.251285851509573,0.303742410255867,0.290689905740551,0.189648765991906,0.0242707647812362,0.381894531738989,0.333081429156004,0.390111492774366,0.290160466018521,0.204305343549509,0.226724039925071,0.034105803360912,0.286658314201434,0.048641675578748,0.0746436328511484,0.178213734425539,0.0746436328511484
"37",46,0.153280450202353,0.172191088650374,0.150567394762078,0.217532756746935,0.148804763198609,0.220166957449822,0.00220456426952268,0.121464286832138,0.153590669058686,0.139724861708259,0.143411791878172,0.199662998341538,0.125244205172675,0.206902149897134,0.127398281576691,0.284166467669869,0.34794098030893,0.154677020946165
"38",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",50,0.454898447669278,0.383584638602695,0.292027257703713,0.357519477885275,0.397718805970667,0.286410366011362,0.442226759239135,0.398806831061693,0.371702418063444,0.261462350044799,0.402464008573999,0.235575901658986,0.317232234526027,0.353339362245495,0.369979981600847,0.337358155200063,0.367602390727482,0.438121688071078
"42",51,0.137535736153696,0.250785572283907,0.118316531187906,0.248471731403456,0.244044667788258,0.213184487887981,0.161630116887457,0.159972556768318,0.247982337546622,0.209382594511386,0.210673753128672,0.238206142423635,0.193123027913064,0.470889140539368,0.191693092504547,0.251108803105467,0.175467719407186,0.144022430268416
"43",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",55,0.287443086701704,0.274866852910128,0.259917758700633,0.174119779210686,0.25257933721116,0.326457550207441,0.26762020100233,0.154536259377766,0.204318798234657,0.280207481184051,0.277387109795068,0.306481839462617,0.255792451905862,0.475749858307273,0.30426408970165,0.280836144013562,0.317056412114497,0.27205656057963
"46",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",62,0.250427718525375,0.259162851809356,0.25572499194913,0.280757230791863,0.241419194819277,0.267986720758343,0.066576477221261,0.312746011506788,0.30222249949498,0.151078158340155,0.132989886962975,0.227920477838887,0.208958633439748,0.287655263748716,0.165005852326459,0.266499482697901,0.186604237716417,0.167328959325118
"51",63,0.131213554304924,0.15342802174574,0.245858366951387,0.263010352907655,0.21232174022645,0.154608394424056,0.308912535222951,0.439805843021555,0.431552664839388,0.215609821213864,0.453787256613872,0.396878675168879,0.202685516395397,0.29320572238678,0.309419101557516,0.385626405285328,0.385626405285328,0.354759072221771
"52",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",65,0.2631940134541,0.31006833030153,0.289394213799451,0.360182848848823,0.275822050552885,0.346604011221161,0.246192404338897,0.184316620942419,0.333316800957759,0.0587428414436544,0.129073637340589,0.115754440119437,0.144736875634067,0.262541968506266,0.185459461449122,0.0104686714841,0.0134799900736033,0.0562800641014024
"54",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",70,0.372738012604471,0.174700966314215,0.334732476309364,0.226018204407062,0.292062108792022,0.234754514654279,0.295622334844963,0.248692017391883,0.408977388122894,0.363700975041415,0.290926054832927,0.328091040211392,0.209011001380918,0.321283711224329,0.308657865397921,0.109078283294449,0.21816775226951,0.183130860619693
"59",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
