"","ID","Worried","Restless","Irritable","Sad","Tired"
"60",60,0.0632374398274277,0.0306727938376123,0.11746145787986,0.160723443443403,0.256203804186456
"61",61,0.0314629135533926,0.401279461245804,0.410806108012764,0.396058911390094,1.33226762955019e-15
"62",62,0.155663107224441,0.186633350906422,0.41411826193989,0.143884573114224,0.586756387578033
"63",63,NA,NA,NA,NA,NA
"64",64,0.247447180260555,0.152457503167193,0.161088950611503,0.194987867757844,0.188589125453862
"65",65,0.109491429366623,0.0746485298676651,0.0881774183451786,0.174025735944241,0.0684315167701596
"66",66,0.195539831080244,0.324499752950759,0.405341714335776,0.213029405012981,0.391137114904989
"67",67,NA,NA,NA,NA,NA
"68",68,NA,NA,NA,NA,NA
"69",69,NA,NA,NA,NA,NA
"70",70,NA,NA,NA,NA,NA
"71",71,NA,NA,NA,NA,NA
"72",72,NA,NA,NA,NA,NA
"73",73,0.339099396967418,0.273937402523489,0.391921949596248,0.248531969227437,0.244514267985188
"74",74,0.211603654308775,0.0956816837476094,0.269445003500236,0.182031892937642,0.192012801830577
"75",75,NA,NA,NA,NA,NA
"76",76,0.110436409130216,0.103609046424137,1.75776481326689e-13,0.00735468070315132,0.192858539751948
"77",77,NA,NA,NA,NA,NA
"78",78,NA,NA,NA,NA,NA
"79",79,9.83995626544013e-11,0.00863469307194732,0.00831364041396525,0.00504162376463481,0.0224677650057761
"80",80,NA,NA,NA,NA,NA
"81",81,0.0431631767363704,0.0450626699795209,0.000696214260899455,0.0553670552863944,0.0435357233012555
"82",82,0.341013104257452,0.282729923623792,0.336628889017366,0.474252623569414,0.226265674374876
"83",83,0.0137057047134577,0.0205600085869745,0.12335139720962,0.117867174059181,0.16446986403397
"84",84,NA,NA,NA,NA,NA
"85",85,NA,NA,NA,NA,NA
"86",86,NA,NA,NA,NA,NA
"87",87,NA,NA,NA,NA,NA
"88",88,0.212869742450232,0.0953521297748293,0.289194278136186,0.293969472016942,0.333159238971085
"89",89,0.114371663170979,0.124577112054579,0.191415315152708,0.0912070645315387,0.141155220314976
"90",90,0.27949537679509,0.272376852142645,0.355606351370682,0.254871875225968,0.22172587508867
"91",91,0.0835596155165456,0.149532105085514,0.0817885906631909,0.153082442587535,0.0880551883183229
"92",92,NA,NA,NA,NA,NA
"93",93,NA,NA,NA,NA,NA
"94",94,0.167082673390035,0.323809159461232,0.213238819397795,0.238378897659245,0.309793634422267
"95",95,0.276768698224277,0.307411769537302,0.279035396333373,0.209236108745942,0.238044084091717
"96",96,NA,NA,NA,NA,NA
"97",97,NA,NA,NA,NA,NA
"98",98,0.111697689265694,0.0343108027497298,0.142334042453463,0.0832700727914689,0.0993866657470865
"99",99,NA,NA,NA,NA,NA
"100",100,NA,NA,NA,NA,NA
"101",101,NA,NA,NA,NA,NA
"102",102,NA,NA,NA,NA,NA
"103",103,0.12132221917957,0.137532919436333,0.171339610459054,0.15141001961756,0.176301967920498
"104",104,NA,NA,NA,NA,NA
"105",105,NA,NA,NA,NA,NA
"106",106,0.158819948748725,0.203887338255443,0.16627197465165,6.76688261720487e-07,0.310301477049292
"107",107,NA,NA,NA,NA,NA
"108",108,NA,NA,NA,NA,NA
"109",109,NA,NA,NA,NA,NA
"110",110,0.159206169604231,0.183785230741842,0.233294011689807,0.213585524533536,0.229835128598909
"111",111,NA,NA,NA,NA,NA
"112",112,NA,NA,NA,NA,NA
"113",113,0.0410704847569111,0.050653626174595,0.144381160678785,0.0670051418958224,0.165414171735777
"114",114,NA,NA,NA,NA,NA
"115",115,NA,NA,NA,NA,NA
"116",116,0.360427422895525,0.271748647861122,0.246036504669306,0.213913515764186,0.245923782308218
"117",117,NA,NA,NA,NA,NA
"118",118,NA,NA,NA,NA,NA
"119",119,NA,NA,NA,NA,NA
"120",120,NA,NA,NA,NA,NA
"121",121,0.183410893760865,0.134867253872644,0.153430946869198,0.0942701950469205,0.261121753742286
"122",122,0.220602074193619,0.162052912805427,0.190917114242414,0.20289639977179,0.35752289823491
"123",123,NA,NA,NA,NA,NA
"124",124,NA,NA,NA,NA,NA
"125",125,0.0330505909196276,0.0892203258156622,0.21276839693335,0.0957618084404977,0.102780086336665
"126",126,NA,NA,NA,NA,NA
"127",127,0.014185846700028,0.0283632390409851,0.0872571559711705,0.0423058590238197,0.0943991249566957
"128",128,NA,NA,NA,NA,NA
"129",129,NA,NA,NA,NA,NA
"130",130,0.283722734314905,0.209302318284475,0.336578256816532,0.275487816589225,0.236967142571467
"131",131,NA,NA,NA,NA,NA
"132",132,NA,NA,NA,NA,NA
"133",133,NA,NA,NA,NA,NA
"134",134,NA,NA,NA,NA,NA
"135",135,NA,NA,NA,NA,NA
"136",136,NA,NA,NA,NA,NA
"137",137,NA,NA,NA,NA,NA
"138",138,NA,NA,NA,NA,NA
"139",139,0.122810286916382,0.131588385572274,0.145157709394776,0.119827936052782,0.206661356887186
"140",140,0.235360967447451,0.191049088035327,0.22739096316815,0.188846040716968,0.377179255987926
