"","ID","Anxious","Guilty","Depressed","Confident","Happy","Inspired"
"29",36,0.237175732452402,0.221091967310534,0.316535292368507,0.0864930261827765,0.0927062569602408,0.274617457060759
"30",37,0.0042908680490841,0.00624200764747324,0.00422380843323954,0.00685995233321889,0.00533490291158046,0.00770836922854575
"31",38,0.202595484737797,0.152857770902693,0.10393317056318,0.0723336047382279,0.0512022829017028,0.0564496127915073
"32",40,0.0556647621816307,0.068290866865733,0.042478065187974,0.0660700060689561,0.0546437152744091,0.053845204384581
"33",43,0.183153499182737,0.0174017340936371,0.150560849342935,0.00421550679451431,0.0168261944614789,0.109611938869017
"34",44,0.248078528917325,0.171541414924926,0.22272436415267,0.186560596958231,0.179079595734307,0.267831756721213
"35",45,0.352762868592008,0.31609562140861,0.265772256567734,0.257056251755004,0.274676240592129,0.349960595189349
"36",46,0.146275572942225,0.0651441369207597,0.0534502555559486,0.0388714448090582,0.0693810837605067,0.0612730698012268
"37",47,0.0134147899701593,0.0234019007189702,0.00479483211290939,0.0138884491044877,0.00463876564469138,0.0135725953271895
"38",48,0.122952746936832,0.0803976071428126,0.0893871455178395,0.157672439499459,0.12797241231974,0.0523953563624414
"39",51,0.124911569057738,0.100607179400912,0.125792398991538,0.133062259963648,0.0928275103018919,0.04037320556276
"40",52,0.105914310787448,0.0972514869377239,0.0968308948613122,0.236322003905199,0.126476907293675,0.0760172435867881
"41",53,0.165272853559922,0.170984245710647,0.180263494892733,0.108719110412594,0.0847760773195095,0.123751599034684
"42",54,0.210173195583994,0.158512995306568,0.174822931623195,0.115420484359458,0.152694790986264,0.0594237169236974
"43",55,0.0809522553900223,0.0724210867645505,0.305486679533138,0.103567784464785,0.0681842776946193,0.139365828856634
"44",56,0.143387961689926,0.044123187395868,0.0564403182832226,0.089715032666299,0.0242548085251552,0.207315184900133
"45",58,0.0661904045504294,0.285044809029693,0.134911588122425,0.086059199170859,0.128433626418426,0.252441080118433
"46",59,0.00298653941626836,0.00173438786600571,0.0010316431789511,0.0302602105501548,0.064267258494401,0.0474014696441033
"47",60,0.220300896367226,0.214345709442674,0.223772828338261,0.0768935354990233,0.116219123566503,0.111068446382823
"48",62,0.154081604693908,0.143598116697296,0.0748375387116545,0.103531961250754,0.0924367886720029,0.068306416527367
"49",63,0.087932321910257,0.216808567581725,0.179689091279648,0.0692441511695606,0.164088008781306,0.183260853133316
"50",64,0.108280359873088,0.0463198151284903,0.061306352896384,0.0641984430030783,0.034641535309138,0.144182653404034
"51",65,0.197516295771393,0.230250351050528,0.230683007455758,0.192409885335454,0.209685524173355,0.240527176878549
"52",66,0.20832772914362,0.21534183941084,0.119227824198618,0.239905152267358,0.25407412356294,0.175722344152304
"53",67,0.0924548605323289,0.0773305069007415,0.0904255037317173,0.0547932689697838,0.0871150540811047,0.0692119463225718
"54",68,0.0546519504256257,0.0386000858165388,0.0616145631382267,0.101466958663666,0.0981276509572449,0.192516253275909
"55",69,NA,NA,NA,NA,NA,NA
"56",70,0.101343638566084,0.245721376781473,0.242961039323856,0.171675983325808,0.178764119879095,0.161598189762379
"57",71,0.196845563078794,0.127296139076871,0.165404672645754,0.156863844678518,0.24489739793081,0.299416908129298
"58",72,0.171279296098766,0.068961729591587,0.142246979594138,0.0657324664052338,0.0874476504198364,0.0992423233652683
"59",73,0.10570705052904,0.0281326671974783,0.0190581544328801,0.0173074370771941,0.0213534267759706,0.0363746719003525
"60",74,0.0623104850371233,0.0906308270144882,0.057111798027019,0.0455868035186286,0.0224374026102389,0.0328097467432065
"61",75,0.106490747241656,0.137423116126639,0.0679635633827119,0.0272948972113303,0.0973142416409534,0.0412858383535128
"62",76,NA,NA,NA,NA,NA,NA
"63",77,NA,NA,NA,NA,NA,NA
"64",78,0.383587753636728,0.351744598421333,0.161910110231258,0.185320022710602,0.235052680062837,0.309431546478673
"65",79,0.103136432629067,0.19893560604962,0.0602260945140018,0.044501083328215,0.0481056577260473,0.112774448338063
"66",80,0.280893104857703,0.289343088492442,0.238128949019037,0.138004437002297,0.163192654784085,0.175133613073911
"67",81,0.0841696481280016,0.117545480394588,0.146939866802568,0.0430965559669865,0.0804805430461231,0.171172643093264
"68",82,0.0400933798366457,0.0360396753194794,0.0244777433565364,0.0713227213323507,0.0628935212417791,0.0443399810450102
"69",83,0.18067624287764,0.171396706305593,0.0816452064985443,0.122895222848102,0.14028678847515,0.11967734348792
"70",84,0.0727654544324109,0.0606846908868817,0.0493804015141184,0.0259032672128735,0.0698031027740119,0.0245700186606871
"71",85,0.0660896467210558,0.0755435956736081,0.104025303078643,0.0857323514502172,0.106754435434615,0.104626166394562
"72",86,0.29633189801558,0.0646575243907882,0.113962389763303,0.0371374923615846,0.0901804103346653,0.0454335101042677
"73",87,0.286716599389419,0.13454967410989,0.268334919236342,0.249623372183387,0.174445198770424,0.310074503244567
"74",88,0.0380186426921342,0.0290341454085951,0.0338271025369262,0.0337343834597711,0.0350265303397108,0.0399907421033398
"75",89,0.124358530248784,0.0811021600252189,0.115490976949252,0.127515575079016,0.0841332780086031,0.0738058615219594
"76",90,0.0502215773476961,0.05511734102212,0.0836491715107804,0.0521382363936547,0.042686646968024,0.0919707398965321
"77",91,0.110206265136379,0.121603200474982,0.118644528485767,0.139526202555207,0.0695398174694055,0.0955279269542672
"78",92,0.163227530389026,0.0560121388246318,0.143502168113242,0.162670826738654,0.109861919029479,0.170044667259722
"79",93,0.0557800949102519,0.0770620165380903,0.0418907022069725,0.0500523681610274,0.0505516681889127,0.0681151814232904
"80",94,0.0846951631965225,0.172427961353342,0.11930557624768,0.202710499792077,0.034820773799303,0.0946315551840268
"81",95,0.152600807357106,0.057962723057546,0.119085272883219,0.0760868826458976,0.0963048175771419,0.0774025054342611
"82",96,0.269564578244044,0.234617847482491,0.158443653630852,0.193499690603133,0.168478023881929,0.179987335338202
"83",97,0.132691611790689,0.328449939327802,0.0680468052406839,0.197869510507862,0.129207121619126,0.223184785286956
"84",99,0.157070471050759,0.236233060957873,0.193301124833332,0.232641589668346,0.178704986552229,0.145677493928362
"85",100,0.223837478976751,0.158866510381493,0.116016670157709,0.0969816932954717,0.135260524597287,0.0811972051168334
"86",102,0.220435977591614,0.181596974762761,0.19984664321166,0.132264461264529,0.119844699077254,0.130350592046455
"87",103,0.0678954012431842,0.0420178111498958,0.031249955986262,0.0266811312595409,0.0596084329158004,0.0398853821953588
"88",104,0.0539950202680481,0.0301909362354363,0.0385045104716037,0.0356542610439189,0.0184164555631401,0.0308430430754254
"89",105,0.111935066459784,0.194293784697311,0.106216719329,0.202292434423456,0.0883547561975455,0.298989464173198
"90",106,0.109504639037225,0.151247046645641,0.100108259049196,0.0884386899882152,0.0623792099369373,0.0956637851171131
"91",108,NA,NA,NA,NA,NA,NA
"92",109,0.0100612592055857,0.237508769306743,0.00319210014899162,0.189374900895113,0.174253041466615,0.638735604422471
"93",110,0.120160932848251,0.172449201531751,0.128128842734118,0.138114861306389,0.0757298076836369,0.134605020103061
"94",111,NA,NA,NA,NA,NA,NA
"95",112,0.0943009933583392,0.0544544862901614,0.0797486671649819,0.0365333195551937,0.0996256881555118,0.0301996589787473
"96",113,0.236863677792191,0.274501692739108,0.223839698759303,0.0874134985398596,0.123530887093274,0.25321350502561
"97",114,0.105672177121927,0.127328018278923,0.125972366151095,0.0615097605014497,0.0607464579377984,0.127635670810277
"98",115,0.170069458510626,0.220383189883188,0.0347790635745907,0.0976282602614704,0.0560272066997117,0.176237784194353
"99",116,0.352937108361888,0.215082397906238,0.0990040920564773,0.227122320608142,0.150659769200624,0.115129703335014
"100",117,NA,NA,NA,NA,NA,NA
"101",118,0.065198912462559,0.0762567539345663,0.0684983340810745,0.0946418457665316,0.0815140084674743,0.0327385351556147
"102",119,0.0641345109836613,0.0262941441255896,0.051598158724674,0.0515399436995364,0.0475907865573878,0.0656998502959186
"103",120,0.0664596699191004,0.103289600709947,0.117804659367152,0.101297473603632,0.116927471457423,0.0640649787477567
"104",121,0.244338309839814,0.0789230861763941,0.158369527586804,0.125660684496178,0.275752581699377,0.20453138897929
"105",122,0.269538276071834,0.18847780428877,0.143638938048166,0.156122300676147,0.131135025469007,0.103954911565053
"106",123,0.158233833700493,0.207285151916716,0.104467607825592,0.237089688585069,0.149197432607695,0.0952641820524288
"107",124,1.04414227196831e-05,1.12446090829367e-05,0.00226865886922668,0.133658031331035,0.116299888129157,0.117650002212607
"108",125,0.100120894656415,0.314535957615774,0.166557612829679,0.200773052895506,0.23889224097598,0.146368569086106
"109",126,0.171446678795165,0.220382476840808,0.166535339218611,0.128087260672504,0.134229730519072,0.199556899466227
"110",127,0.0708738443015272,0.0657107517496711,0.0641691144381416,0.198853460487041,0.243022055568845,0.412344067482949
"111",129,0.199265751058925,0.221806302389955,0.186286418597047,0.144300335893371,0.20931419614316,0.166709082001404
"112",130,0.189111536428647,0.247034044021802,0.141880152732792,0.0889650619883999,0.135296613490126,0.0640226594071997
"113",131,0.198567639604712,0.236242210110089,0.216671913721275,0.156332717320988,0.186345667885766,0.286817338818694
