"","ID","Angry","Afraid","Anxious","Guilty","Embarrassed","Ashamed","Sad","Strong","Happy","Confident","Clarity"
"31",31,0.230174092016111,0.269533876271119,0.217941100932506,0.372549725136259,0.356282410224599,0.192801402506494,0.228550168058598,0.000508727304904045,0.462494301301241,0.479314024132094,0.192116766572043
"32",32,0.122188174417691,0.00277123177220412,0.000196444937473176,0.122060201935404,0.0372351728220441,0.051486517113911,0.0744002100522048,0.00161951447700058,0.250524679398741,0.245819694098695,0.00385720411011701
"33",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",36,0.329569459767839,0.423829199875897,0.0601335628481544,0.40629177208141,0.408702389477431,0.3547967850801,0.397677322880371,0.00351651970396286,0.425688630517759,0.362454563848558,0.500294253488371
"37",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,0.122346437952988,0.0172097210416079,0.176224065691495,0.0586821062248925,0.0686344981144116,0.0297123706102603,0.0757383068322386,6.04942949258612e-05,0.193815744249693,0.153222406496278,0.00417562442158622
"44",44,0.0624257354821279,0.0126299163977257,0.0967052620007052,0.134375120019249,0.0900560873764274,0.129990709969563,0.0740709293585796,0.00334283119129923,0.259884010616744,0.200170396023424,0.0722732723951
"45",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",46,0.044348941793824,0.0161387025076818,0.096696859792152,0.0445384615621882,0.0258414324018731,0.0304477097512882,0.0348555974457063,0.000888623193250246,0.152666773102077,0.17718342382877,0.0858092033387939
"47",47,0.152270134609609,0.121216376421357,0.251108305252403,0.172756180040984,0.121026001283709,0.157643808627174,0.0593847733705501,0.0012526540423562,0.174501994382478,0.216315047130973,0.218708982450255
"48",48,0.0235337558315937,0.0214952399256371,0.0884868489753323,0.0837621062656112,0.0156859879210182,0.064530392709923,0.115394901545231,0.00253224596443638,0.0971701796145976,0.131988666714921,0.103602748290367
"49",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",50,0.097090576213627,0.0593338150479843,0.107707484440318,0.118475993491672,0.0896502622480724,0.065940262293483,0.0671326543977299,0.00473576310571889,0.0524800502997795,0.0891054589146668,1.94671914265246e-10
"51",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",53,0.386630129863517,0.109155516183209,0.105256288603087,0.0925931442843324,0.0408954054748035,0.131669455175554,0.343494103764041,0.00470799597048066,0.168539738146046,0.148335733635353,0.0459459145939493
"54",54,0.00493988234084873,0.00528063772218182,0.0383261249317295,0.0163440941685848,0.017713831542549,0.0136804412013217,0.00270440347904007,1.35069065935739e-05,0.0668175100656126,0.286388602101152,0.306983051449303
"55",55,0.011332544870488,0.094775582612195,0.106999855266468,0.0552614994992293,0.0535194411887192,0.037214888584366,0.055806610300365,0.00208880568015416,0.0648824032679646,0.104965801768739,0.0404822310591619
"56",56,0.037382042694366,0.100168371029032,0.0498622014902777,0.0262161379285508,0.0561746909696886,0.0409966968846878,0.0748621776506558,6.44220246538191e-06,0.071968152441208,0.189864401494065,0.0416469667935115
"57",57,0.085934164280009,0.0796406967321454,0.214412233808115,0.121538998423356,0.180882430842177,0.117270176164973,0.187689904047484,0.00355980402105694,0.225658925684118,0.200188215753766,0.00867161745732647
"58",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",59,0.0937526029199859,0.00912844970428863,0.185321927803415,0.191616728482455,0.100519356649063,0.108943940113717,0.0259750270080535,0.000720574447524269,0.262424662295313,0.124063032650754,0.202014781671186
"60",60,0.196491523142802,0.219174860777287,0.16105055031295,0.262851418111465,0.259800933701616,0.27606102688107,0.271409332436251,0.00319603851642085,0.168490212172313,0.126666895359709,0.0574407822212388
"61",61,0.150992184007245,0.0531539726582604,0.0921834739495455,0.0678422683971965,0.0773201332029301,0.0320127973351497,0.0764993659187128,0.00215196177512479,0.17296517621345,0.227213078136041,0.12848277439006
"62",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",63,0.0253094304042988,0.0440875255394191,0.0837800311836663,0.110493610303068,0.0556948914227514,0.056317364154256,0.0479116392497516,0.00245811704674574,0.139717125446352,0.199961072554719,0.087175716915357
"64",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",68,0.0894120382586486,0.00388825399114746,0.252801912059392,0.142356551432128,0.0701825085967308,0.127838333868842,0.0486322511202542,0.000993277807491097,0.247327172040174,0.131664919399641,0.33572102274558
"69",69,0.146313165036837,0.123855941725038,0.150650619139233,0.162791570645518,0.117534893745175,0.145010413719573,0.21503437993021,5.1124979920941e-20,0.230046038526162,0.233036076533638,0.00236718357937968
"70",70,0.185732603256672,0.00660687493593016,0.0796339416431927,0.0672199921111353,0.00309046941504797,0.12176336895436,0.0940096319075637,4.99329330390828e-05,0.204259692379535,0.0665777407325231,0.0389481024310672
"71",71,0.210657531142622,0.289376011267433,0.316600272950253,0.211723094695896,0.150761157622264,0.227218042184935,0.216208260934239,0.00016117368183096,0.140221173033505,0.206446419960861,0.269849957791544
"72",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",75,0.00813309548755533,0.0185722366956166,0.106305030540437,0.0374692219720925,0.00233799604362939,0.00245561125166513,0.0273361725898624,0.00283779683117419,0.162411774611691,0.173322724335993,0.000721016620705897
"76",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",78,0.0277519100328035,0.00247898818006069,0.0323669073872299,0.0378184338209197,0.0262293445417827,0.0105693719160167,0.0551470960435385,0.000202614557260683,0.101518179901103,0.120348842734434,0.0610427066619804
"79",79,0.177390415491187,0.182655451402258,0.24331290467135,0.168354469613159,0.123987287218862,0.101862183847232,0.187176233084742,0.00313047347347412,0.258165544238624,0.145124722918061,0.197031423613697
"80",80,0.0112783772529018,0.0361074101051373,0.130541852671783,0.0357153671135382,0.0236314672779771,0.00686008986790066,0.00122474413407745,0.000733288306680399,0.111177710635295,0.151718776059165,0.0261337730788305
"81",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",84,0.00429682496953888,0.0150198256142007,0.17118896466139,0.00227725840291,0.0322892604583647,0.00644431828800403,0.0314859454378934,0.0029969382812131,0.176009510215666,0.205738918757908,0.163580819005075
"85",85,0.0319463971268083,0.0443157120236692,0.0549219708400054,0.036330513654498,0.00860446419010495,0.0211843693140861,0.00550148774807227,0.000290948917456227,0.106491284956269,0.142878491914417,0.0286893302284836
