"","ID","Anxious","Guilty","Depressed","Confident","Happy","Inspired"
"21",28,0.179090119495103,0.0804592722438335,0.105007738229474,0.0288750673547615,0.039928564847348,0.164515289755691
"22",29,0.152445152988733,0.191654500351565,0.174530720146056,0.19794329990882,0.130770285210187,0.153274588338552
"23",30,0.335854909489352,0.368117115037753,0.239184954164593,0.134878348912027,0.127879828157811,0.0881181498740379
"24",31,0.0302987488431747,0.0708167644217481,0.222204025048305,0.04738104745998,0.050638758140822,0.111137550761278
"25",32,0.086679443203784,0.0425660506162768,0.161379374804839,0.0923642398520173,0.0759979100999608,0.0886390879338908
"26",33,NA,NA,NA,NA,NA,NA
"27",34,0.0618629269344422,0.0419981495022745,0.0269400060379709,0.260861544678477,0.0855181425825613,0.0432703066211763
"28",35,NA,NA,NA,NA,NA,NA
"29",36,0.235900102238525,0.260074739127301,0.332150084352272,0.18522832088497,0.0765686451430004,0.305367685646161
"30",37,0.080494942667853,0.0530205078008555,0.0484431555127846,0.00607227470738746,0.0520262547656984,0.0161866776484208
"31",38,0.171283291959906,0.141857393679883,0.0856146924192227,0.0947400690301656,0.134709894684262,0.106795306285804
"32",40,0.137243400495204,0.0497502067959336,0.0159665771966329,0.0836822172719856,0.0568266228334697,0.0760975792342001
"33",43,NA,NA,NA,NA,NA,NA
"34",44,0.313085745393756,0.322886804600242,0.347365540161088,0.335643771413648,0.349473924394905,0.321045176296563
"35",45,0.346225048692912,0.349653245577371,0.302186497738748,0.257348170153201,0.207849540762496,0.285089970881507
"36",46,0.169172824191379,0.0439064662411444,0.0713321218318496,0.0485912657921726,0.0821752869013884,0.0835958826927458
"37",47,0.00538516480713498,0.00600000000000067,0.00699999999999801,0.0130000000000051,0.00583095189484462,0.0140000000000058
"38",48,0.131728773011833,0.0844241383182715,0.0927316711105253,0.134282146480824,0.123128498971869,0.0600441132021969
"39",51,0.17145268599679,0.248145000012062,0.268209401260385,0.128701419139458,0.155068107727481,0.130961227195772
"40",52,0.100451606391472,0.220021098880603,0.0685218684297718,0.194528809255189,0.207068672201159,0.146934437587101
"41",53,0.144543837073417,0.183110615249636,0.159828379892055,0.0863754044243887,0.0924197543969999,0.121521464195185
"42",54,0.177694632203037,0.167754761136669,0.205218304212699,0.182361790359224,0.173905552817182,0.0633331992709699
"43",55,NA,NA,NA,NA,NA,NA
"44",56,0.0516547830155104,0.0999332769861633,0.0783589932088163,0.0749983159643676,0.05331966060689,0.376680034258814
"45",58,0.0734986058221167,0.288856208714739,0.190498151014637,0.0826853493807455,0.0965124146360584,0.252511318827874
"46",59,0.00602182434212198,0.012712740303832,0.0325395489339839,0.0274716900340165,0.0653126489891538,0.0869213670093869
"47",60,0.322510708149183,0.280984197688593,0.256098188546462,0.0946855399528848,0.131423324647939,0.146302016142717
"48",62,0.116599521746148,0.101368669352478,0.0914106997689995,0.106284057498324,0.0712048794872083,0.0937971506790362
"49",63,0.110490868139963,0.218113938203323,0.14620548904932,0.0526805546925642,0.12384275586602,0.149296122585887
"50",64,0.0431410409826514,0.048794659262938,0.0565520519252869,0.0429500702120922,0.0414546875481033,0.282860732541281
"51",65,0.260078316079835,0.273639904511375,0.298008593097405,0.190707335588119,0.214758465267994,0.235394133730408
"52",66,0.234259177319584,0.19152737195813,0.221088579100971,0.27594007401362,0.337947781841216,0.236937681652582
"53",67,0.0826400612362283,0.105835997859822,0.0826054594195815,0.0892468759342946,0.139831803929602,0.0803315080179394
"54",68,0.0333171661770077,0.0220281074863438,0.0292623238291923,0.12484699855633,0.111059141116656,0.151940382852979
"55",69,NA,NA,NA,NA,NA,NA
"56",70,0.0764499073039735,0.162158547237994,0.237345673393502,0.18577434860201,0.202524486647892,0.150493316693073
"57",71,0.171652626467716,0.107962248879594,0.112546461680038,0.150239275778251,0.217798438812807,0.197493826020762
"58",72,0.104653938738763,0.165160519381537,0.0449835975031804,0.0420495346366273,0.11596056768257,0.08193352147605
"59",73,0.119310454559714,0.033361434133503,0.02489806626619,0.0241140119092747,0.0237473243429114,0.0473174556879271
"60",74,0.0159504348608794,0.0857336767093826,0.0633273210656625,0.0712724608108467,0.0228302363282031,0.023175384193188
"61",75,0.133537676285,0.219519223606362,0.110311745929426,0.028385824350769,0.0940735863798783,0.0679656742974526
"62",76,NA,NA,NA,NA,NA,NA
"63",77,NA,NA,NA,NA,NA,NA
"64",78,0.385644994395567,0.359521714309694,0.0686039106248326,0.26347843016234,0.300047165097587,0.396032426269653
"65",79,0.13716943410476,0.29258131696717,0.118502498166228,0.039473028353622,0.0527554293179914,0.127864726184334
"66",80,0.271707831221631,0.297763667609968,0.106715790477919,0.138452087654398,0.0882741055900552,0.143721335082441
"67",81,0.0709547202349078,0.0848659524849143,0.174421699056363,0.0605762020153452,0.0852521528068612,0.168014417887308
"68",82,0.02814094173439,0.0308014450203606,0.0183257587591837,0.0678333026942538,0.0604734729222166,0.0483278788094668
"69",83,0.222972663920043,0.239576898842098,0.0805262889122618,0.192402524422812,0.263202232588963,0.121802339245058
"70",84,0.0423897909355072,0.0636731112978786,0.0584583247443569,0.0228379642010347,0.0553928298484505,0.0334742261653097
"71",85,NA,NA,NA,NA,NA,NA
"72",86,0.257547627225242,0.0649509716671361,0.108799178767716,0.0403648373377905,0.089454047757427,0.0582438001617843
"73",87,0.379896891706101,0.182669336988705,0.29393517705625,0.358042052427673,0.277143900163406,0.400752268477003
"74",88,0.0413190952368089,0.0206374866170779,0.0466454191282504,0.0259917672413496,0.0464599717238311,0.0412425231246674
"75",89,0.135148105709125,0.113126725701595,0.192206261403386,0.0279796238258938,0.139900238410795,0.102218030296093
"76",90,0.0621708427159821,0.0664290084907891,0.0590176323297928,0.0652124378903758,0.0523244261682848,0.125774172618379
"77",91,0.138957318095048,0.111776863032931,0.149935470001482,0.164314395559448,0.0541191128961489,0.137419459880412
"78",92,0.202471257276694,0.0843300402107342,0.188037563593564,0.176884343312264,0.0746519317087627,0.172257403484137
"79",93,0.0587252083821611,0.125780318143003,0.0516955880707696,0.0547330177008665,0.0677670153484382,0.0752552797404786
"80",94,0.105335480179932,0.198112111450813,0.062694127717206,0.270003722872071,0.0334666496468025,0.079982214993586
"81",95,0.11215324916273,0.14014401790855,0.168532315442868,0.132461985706554,0.138294175920192,0.108532251034357
"82",96,0.166854667053202,0.133289806664815,0.0972088380557656,0.148876054053433,0.132014017559215,0.0405212625615826
"83",97,0.140165851273,0.354392106239268,0.0908903287750514,0.194905797497262,0.149601642598805,0.219018551258041
"84",99,0.101133796175773,0.243033269320348,0.296031940553048,0.228732855554411,0.202684077427211,0.122757225105784
"85",100,0.12094946561974,0.180794655568583,0.147956318726579,0.125094968888718,0.140555697055296,0.0884697958394664
"86",102,0.26667520028683,0.254073980488882,0.294036106284675,0.185398126057076,0.160896042357499,0.245464082458398
"87",103,0.0654754049104126,0.0482825675796754,0.039048900545977,0.0288224246028023,0.0654939737794792,0.0526432783941523
"88",104,0.0404336005085611,0.055684839265603,0.0501315028692453,0.020226504938907,0.0263669008345572,0.0378072801614733
"89",105,0.0715340966608114,0.246777598956746,0.0643985629159504,0.241570150226787,0.196295199078849,0.367964905965861
"90",106,0.107914698228414,0.156518830049285,0.118469894691998,0.0956871480480418,0.0654818477898248,0.0816686146021894
"91",108,NA,NA,NA,NA,NA,NA
"92",109,0.00923685146910855,0.0795892972735039,0.0661382509423118,0.227649874192944,0.171717607970068,0.715844473020145
"93",110,0.12158904713348,0.201893821742385,0.112254259184311,0.183834375057523,0.129940620169682,0.101231100805329
"94",111,NA,NA,NA,NA,NA,NA
"95",112,0.0888183944583476,0.0457517395044395,0.0833362243180998,0.0269623161759229,0.0919731757810236,0.0867292566975177
"96",113,0.085556941975942,0.0456480732822859,0.0771838354895895,0.0363990267351571,0.0668830741772639,0.195764405042729
"97",114,0.0991684315793134,0.0884305952099325,0.149359454089383,0.0702453241210657,0.0562859040262965,0.0805535432865875
"98",115,0.149075172614243,0.221549961699718,0.037269534840672,0.0957636831976184,0.0594885292112137,0.198730732224868
"99",116,0.368516434187635,0.210169990400693,0.138512694532905,0.215617569177905,0.346013958664767,0.210715795356191
"100",117,NA,NA,NA,NA,NA,NA
"101",118,0.088999438516015,0.0558229758688975,0.080509365408468,0.0411187588600093,0.117532690040106,0.0233721108672404
"102",119,0.0397821400919001,0.00870549877934608,0.0333537072938538,0.0561904753800334,0.0654785582707587,0.0971980469520138
"103",120,0.0865392809772027,0.145525987328689,0.0661129828321992,0.127342231397377,0.174512818904277,0.0668505470295571
"104",121,0.276927501036555,0.102100206335658,0.198176811062408,0.14438550537981,0.274381158581482,0.298868806396921
"105",122,0.265511053159267,0.130803155961932,0.219413380133638,0.184633972770935,0.2533466548447,0.226971126802841
"106",123,0.16229885527781,0.158409433896331,0.123757174315309,0.256418919840425,0.14914988472864,0.111169822295792
"107",124,NA,NA,NA,NA,NA,NA
"108",125,0.110481734548058,0.286891931730466,0.128055042113565,0.159315308557034,0.185770393081289,0.164160726342099
"109",126,0.242592003198095,0.233273877016216,0.212067781580726,0.152583929790579,0.282674715249445,0.27060954149848
"110",127,0.0874794289228521,0.0631749454110121,0.0742877432478376,0.200349848839504,0.265759525468187,0.328611201135672
"111",129,0.231618753678009,0.280638621239506,0.20217754718759,0.159048406167052,0.141510038290588,0.214534899777842
"112",130,0.114341424676602,0.227057392819428,0.0718766063540354,0.0444705742327457,0.0528281885970802,0.0503608196110872
"113",131,0.239523623338966,0.22848426858612,0.255083642797783,0.188861046840591,0.219623236479146,0.290169165113992
