"","ID","Proud","Success","Superior","Angry","Excluded","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad","Lonely"
"60",68,0.3102556885639,0.367230962458366,0.413146622432865,0.325048385918512,0.451705973624495,0.5714475715323,0.422553737671279,0.375799262968349,0.431117922387356,0.409987830389652,0.508177271065578,0.320528552351578,0.52123593426824,0.415507734819987
"61",69,0.168399404400752,0.226806312093334,0.238881131784786,0.353394071058679,0.074592784061136,0.015890594715393,0.0448306771065015,0.172331529733002,0.172271762966689,0.261923656712247,0.226266301349087,0.167887137711152,0.242303603199563,0.119334239545309
"62",70,0.357047426878039,0.265472286046092,0.0605639895411199,0.0761614358935401,0.0585054405718075,0.00752508520171586,0.0301589917741823,0,0,0.444218457704125,0.180749339197677,0,0.0181262661172011,0.0420802049453658
"63",71,0.249780720932486,0.243857006824657,0.130268292538469,0,0.0560764692820265,0,0,0,0.158784178732901,0.261689778581304,0.203070204640544,0.0679963189075,0.075884474134924,0
"64",72,0.238021604518803,0.285742091632089,0.164160357369502,0.237538704801663,0.163429470813977,0.284771930801854,0.0217540864831691,0.232435518634831,0.208978013775295,0.255573939101526,0.214836491961605,0.16366656185493,0.260575567354774,0.170160230204053
"65",73,0.228434183703769,0.187320728494673,0.0414318587115162,0.284143791707065,0.0805819896960924,0.0421978150151167,0.300925697029449,0.146694069279617,0.197996469938975,0.254740100530642,0.300669435633969,0.153273763208449,0.417135285590005,0.298118652895807
"66",74,0.384242590222782,0.294540031140996,0.0451601255271829,0.160452945436541,0.178412313674048,0.124905804662813,0.138191793949775,0.0440657735162893,0.0423422147700597,0.419467109851914,0.310773414317291,0.0177140028643171,0.104159936427711,0.0971836175079692
"67",75,0.27205417730653,0.262379019219818,0.0290553572076638,0.0397128394911621,0,0,0,0,0,0.318483449554052,0.0594896250946994,0,0.0119655141402565,0
"68",76,1.96875521274725,1.98382879585662,0.0686317453090929,0.423955904358637,0.939742839057889,0.0816496580927726,0,0.583461582518482,0.548163352562326,0.377528400018495,0.66823094304576,0.0816496580927726,0.544940838951675,0.403599198163559
"69",77,0,0.623005995983383,0,0.343777888987782,0,0,0,0,0,0.223392688793843,0.318287591088333,0.0474808324080219,0.163569008748756,0.00903203636155001
"70",78,0.222376795364426,0.34479915677644,0.160564971424825,0.160045637606532,0.0433630646711886,0,0,0.0425739533335023,0.0824813603665954,0.336157415279589,0.35683012578743,0.0268283892356022,0.170536560150089,0.111166741069008
"71",79,0.246781652249928,0.247819668511123,0.168407969870473,0.157262170265466,0.100035124879776,0.0677016910956281,0.0203875364205444,0.145651542289525,0.171312659596108,0.330186513254178,0.200261310135697,0.126284612915235,0.155079653162318,0.108174848860285
"72",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",81,0.189205493435174,0.110359492852217,0.162398584098803,0.382360785032785,0.36551354204708,0.152502614390929,0.179402103020982,0.186576094207134,0.324792411331359,0.230560628638811,0.202122421635837,0.265858542904538,0.230980697348,0.388224640883801
"74",82,0.197639485647381,0.170392042386812,0.082029353645675,0.112911657915978,0.195366169863602,0,0.0294353004882305,0.0753553504730272,0.139808269024916,0.284403992134389,0.254440997078511,0.143567810539331,0.198152642148731,0.194543003284535
"75",83,0.332853733483085,0.373430069826762,0.111381863263381,0.0205133026660762,0.312628236345884,0,0,0.059688121304365,0.0741962945856297,0.292929161463753,0.287585712959042,0.0131883203465583,0.0310194728090088,0.0684846179900276
"76",84,0.0829394610368179,0.0751770034765591,0,0,0,0,0,0,0,0.278158035704856,0.0458405334330781,0,0,0
"77",85,0.275408928139699,0.308170747551381,0.330958843896613,0.232587460453402,0,0,0,0.0102579823064617,0.118910742871863,0.323346517820737,0.290749828759952,0.178740153370192,0.228972978070369,0.0380338803616885
"78",86,0.271576436402881,0.338506012130922,0.163821883802551,0,0.36573053832507,0.119038107617035,0,0,0.154481458490171,0.0755928946018455,0.17139641067847,0.188982236504614,0.082387098037708,0.674130589431455
"79",87,0.230388959960338,0.191436991917435,0.0805378085404333,0.262347257934885,0.0362979305752854,0.0452651487673512,0,0,0.159678134495338,0.180126040657413,0.206659608723229,0.165018033106107,0.149218220290061,0.0845141631898132
"80",89,0.162386349239414,1.11473004249667,0.440778532015472,0.204454326047017,0.456308363199167,0,0,0.169030850945703,0.257670656802278,0.684757827906551,2.17428959202548,0.15353674501801,0.123873810911195,0.782657087100199
"81",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",92,0.410475002099487,0.497287341339211,0.136929189647618,0.379343884481297,0.256293354867281,0.212834726495786,0,0.351685775601905,0.55808127120398,0.407422116009718,0.465754205121482,0.428225881833979,0.293719461237839,0.343979122020495
"84",93,0.0324532419361598,0.482944600927896,0.0776674617534107,0.205649252403689,0.0935737068203236,0,0.0420239018980706,0.0386567217691276,0.211768076738395,0.239686133389851,0.307932368504216,0.0758812179901007,0.0721663211909791,0.300367248335051
"85",94,0.132147861856465,0.0978157655077254,0.24899339557117,0.0503787875356638,0.0520029037933782,0,0,0,0,0.120909071315093,0.062601092138848,4.13035153101117e-17,0.1239315978107,0.0376497229490035
"86",95,0.0757478152715639,0.136269079138115,0.0420022750074787,0.126592591666813,0.221381411527661,0.0188322388577675,0.0143616942647462,0.0160961641179513,0.177402012478619,0.13979951716349,0.163133985597503,0.203771615531765,0.159098437431926,0.234133240380131
"87",96,0.215005497056357,0.222780258833353,0.0936823045766502,0.201341585384073,0.0270224309735681,0.00990965675501798,0,0.0375383015786056,0.139297703645137,0.222172479083829,0.257334620794759,0.0235869890009525,0.128799445951367,0.0858095505630348
"88",97,0.222684571159039,0.113545223044655,0.0987440598600591,0.144312006815076,0.248243629917793,0.0765267237722407,0.124202658363241,0.173034484482661,0.207575638987002,0.282691151300192,0.189357708075298,0.207465935893532,0.123135036158027,0.141567768847647
"89",98,0.101743238484371,0.210260931551961,0.0276289713988469,0.185596184375285,0.0915102885570494,0,0,0,0,0.337597413654854,0.247433892673534,0.150635209567723,0.189736659610103,0
"90",99,0.293716779786869,0.575222977778785,0.229362225671284,0.162218897791432,0.0710658988595746,2.73424777246461e-17,0,0.0632455532033676,0.188489707725358,0.539112430988537,0.34612796375702,0.10756056180229,0.166142054819977,0.0348474534794199
"91",100,0.232411721891285,0.163435389909759,0.341640711848273,0.244948974278318,0,0,0,0,0.163299316185545,0.278967978349727,0.361039649137971,0,0,0
"92",101,0.252772515548894,0.344980612245748,0.126782746872919,0.131166578672418,0.0131465991281652,0,0.0062147879728641,0.0113793163274192,0.0994441233900674,0.276748829153576,0.197672736849643,0.125473764122826,0.178244896857404,0.00495852159249347
"93",102,0.237328772243224,0.281810003330037,0,0.0403749137511443,0.0252318284959383,0,0.0157724196719541,0.0154445613616368,0.0785074383857283,0.143481257963819,0.449015269515066,0.0537692251575016,0.0732293234616338,0.0686910002146225
"94",103,0.531560418960076,0.379424049038685,0.224510310054071,0.196766680837319,0.179666408768714,0.317870342445456,0.155057402165306,0.0501944767593453,0.174378137540891,0.412128087160306,0.28167775131014,0.227982851211117,0.216358654269679,0.306989895128759
"95",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",105,0.101503369334366,0.264863009287709,0,0.0393865503280288,0,0,0,0,0.076465932271007,0.223467722133295,0.141932706635387,0.0382329661355035,0.194749857441297,0.244948974278318
"97",107,0.401549330477868,0.368467471027397,0.126643074208341,0.218450357714837,0.0444625163634425,0,0.0816496580927726,0.138877309705499,0.123044405040658,0.522696580728037,0.481086069843361,0.0770722276651248,0.216150330897486,0.0555790065192064
"98",108,0.242460034326656,0.243976570155146,0.225755550560878,0.108232953779146,0.0252589853609475,0,0,0,0.0566682329265283,0.237677525464417,0.217018402966438,0,0.037856265378553,0.0261578334838632
"99",109,0.25052852803471,0.511467439381831,0,0,0,0,0,0,0,0.433119691480661,0.322621184047798,0,0,0
"100",110,0.31685504279028,0.321601838029716,0.21055760753243,0.463693826606986,0.306306682267404,0.238304467274176,0.356899166175043,0.189031272004706,0.192671518357726,0.433043515967689,0.339839462895256,0.242144401817959,0.23675083130248,0.244360207311873
"101",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",112,1.01316238073997,1.74406602164384,0,0.441261960541592,0.21380899352994,0,0,0.330939302224944,0.447340419248184,1.27542505142955,0.687134335204089,0.5560550115084,0.474215118078302,0
"103",113,0.18575107321458,0.245862887849944,0.0650331366666572,0.130147000180833,0.159280391996332,0.0135814929778468,0.019342165156727,0.0233305706190959,0.0162840782934449,0.307901797355559,0.312663223188029,0,0.0558801144262781,0.0961136959233112
"104",114,0.246686379043005,0.349033565493288,0.17220828415907,0.287536870165917,0,0,0,0.129156213119302,0.0769317837173955,0.61685598347992,0.346822973524477,0,0,0
"105",115,0.311167912462344,0.317374150599223,0.267722463431537,0.301335808332947,0.242336297745916,0,0,0,0.157189171886606,0.262432831241859,0.145902827436235,0.154299124140979,0.202221345112797,0.245968928658174
"106",116,0.233254670744961,0.302873139337609,0.222663294507328,0.142004026559052,0.180986839071404,0.382037097344266,0.0210769914534555,0.158429112786765,0.266608294369074,0.572803446187052,0.25989152138763,0.138969559941487,0.223189443330162,0.278823833000609
"107",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",119,0.427277025808079,0.442472719090949,0.540845300542343,0.228705257171705,0.0411015060001135,0.357896251563629,0.0808214609948854,0.2412463113364,0.131479433262342,0.348196124819864,0.388015542684377,0.0358507645191002,0.0576156242198786,0.22007722682201
"109",120,0.241833656022256,0.293961608084345,0.0748220302275194,0.122826534501347,0.199857243025355,0.152337272567076,0.168292178698059,0.124931029221397,0.214625095552862,0.297919035176566,0.367486225877613,0.0438393450420974,0.170114118576851,0.19595037416403
"110",121,0.200544601526411,0.226821140898729,0.0806047510553805,0.143029336269769,0.143095575699625,0.254823615550542,0.0312942621063606,0.080911938966596,0.263061534854761,0.246206096105198,0.253886478632421,0.130524487718382,0.251628959095048,0.172562599002366
"111",122,0.269751719188463,0.209241945569625,0.139897899280726,0.0737049485516686,0,0,0,0,0.0908624564690387,0.210604906886664,0.132657382051429,0,0.0755928946018455,0.0657034846077817
"112",123,0.335110754066179,0.281207909402335,0.308783432685076,0.410618189972575,0,0.215715499065298,0.129413721013501,0.217729200530804,0.283235790654467,0.295739974526167,0.287945119670211,0.238610766619105,0.322638433857019,0.0980549535821405
"113",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",125,0.185997930744079,0.187580948564945,0.116499795395313,0.0916723584226351,0.24280416939149,0,0,0.0337788721824089,0.0916723584226351,0.213229046021253,0.330342793392553,0,0.0707106781186548,0.14142135623731
"115",126,0.168578672368646,0.348539301603518,0.273459994884554,0.292613934740403,0.178964450524525,0.0534522483824849,0,0.0521803309934142,0.220790627114027,0.256230858924957,0.263909029896295,0.314265366263228,0.282720355856828,0.169030850945703
"116",127,0.354075571114505,0.320833537850126,0.0985445508404482,0.245386216785714,0,0.0852802865422442,0.020724678414767,0.0450234541648227,0.155017496466279,0.356724334743863,0.291116674980138,0.0828358673086218,0.145351019953243,0
"117",128,0.381347639600435,0.367551651022094,0.127326944996272,0.130762872827824,0.24122499426028,0,0.208536499935764,0.205620546678756,0.21862854038523,0.556315852938325,0.227035014568629,0.261170086549198,0.083535819634213,0.214238591796291
"118",129,0.330540555201149,0.490867634538688,0.475152782328868,0.426979283169319,0.799932680957138,0.190157653207486,0.215779279915321,0.44679217582163,0.405947615532887,0.685219389698218,0.837807652785033,0.403968098525648,0.52144948813779,0.481118491705462
"119",130,0.351697760271045,0.391894191627838,0.389615985046344,0.375336729154833,0.340991696720201,0.177747009222548,0.115391290709291,0.056331075416875,0.325085567303986,0.169341267674106,0.281163245452825,0.171637201529683,0.326014507059828,0.313383523110468
"120",131,0.186880741342545,0.20004020298992,0.213841341571304,0.340000665653144,0.2118887767741,0.00798187807607892,0.0454197831015249,0.00798187807607892,0.0243996459607146,0.0520337660590782,0.132630538258103,0.0227031216054713,0.195671235503973,0.166753371813567
"121",132,0.0843244934517732,0.281054766129881,0.108111773651662,0.0958756653765175,0.0434830468402675,0,0,0.0144943489467559,0.077188428035092,0.16362282710846,0.341695496806083,0.0466571659628851,0.0439927092614922,0.0356308244831465
"122",133,0.258484504124739,0.243592354560875,0.0389256884494389,0,0.0994175767180029,0,0,0,0.0660133498465483,0.318816389800207,0.218597419071647,0.20591883086956,0.00540456371970875,0.0198835153436006
"123",134,0.17294628155354,0.153501249927164,0.191115716837532,0.185496823777742,0.0408684677309339,0.0189811346477956,0,0.154614946968388,0.133749147109761,0.232021744649461,0.185725741317336,0.0717903764168745,0.112534475434832,0.0784396324128181
"124",135,0.219218847497194,0.321623483468348,0.33041005241614,0.174231231469867,0.0689392248457868,0,0,0,0,0.425948462892101,0.2464792093659,0.0571202411593454,0.076197512667171,0.0272820268788865
"125",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",137,0.159701011295462,0.155965780953663,0.152330908647057,0.102978520152716,0.0539649156417024,0.0585980221252253,0.0295442867244322,0.0219296930359661,0.121833177128136,0.178981400483868,0.13856273934502,0.17458791669947,0.0832240395890017,0.047732696876039
"127",138,0.190233325434707,0.339691362281095,0.0460513975419139,0.115591012479243,0.0378364538519137,0,0.21749500404037,0.115363520618938,0.163370083112223,0.439293925648364,0.490823929474305,0.11659389146176,0.203157350045256,0.0801246490719858
"128",139,0.291186761298361,0.394556628040312,0.222401156506751,0.332964793172873,0.0867731235769426,0.0552687803731634,0.0552687803731634,0,0.233485694316272,0.491732122425356,0.105204326635387,0.299556552537336,0.0955194598293257,0.230711669829744
"129",140,0.185347845995092,0.304296680753216,0,0.00296730492647293,0,0,0,0.00860354258083015,0.0267441284215269,0.448525897230469,0.137674392025408,0.0397037283252257,0,0
"130",141,0.701169280044451,0.719881237135146,0.119550849507586,0.475550164256066,0.0816496580927726,0,0,0.132133204603774,0.248804716202519,0.927140062849799,0.59619619834925,0.10383123409114,0,0
"131",142,0.841984498162789,0.99882828549169,0.485029534048853,0.285524876875653,0.193642036116697,0,0.214227228488597,0.0510130359822748,0.252121966878392,0.817704014707901,0.380410122578942,0.0408248290463863,0.194172710804712,0.0657258004746008
"132",143,0.444813301787725,0.436281262387684,0.169374513017928,0.108843134979839,0,0,0,0.0605375305809391,0.0190529891014109,0.246292550240815,0.167585166664457,0,0,0
"133",144,0.336993706110823,0.307010847206643,0.257890240522363,0.0611452103463586,0.0133188513752198,7.57458759679296e-17,0.0274902784757483,0.0213936093449396,0.408019450657257,0.581190397263262,0.284866083686905,0.27170613422227,0.057145363355483,0.247668351834117
"134",145,0.313641514189535,0.157349264849026,0.347556043365063,0.252388749644242,0,0,0,0,0.0812473088092056,0.229773718536154,0.290676667670684,0.154672387011938,0,0
"135",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",147,0.210592918457674,0.250912100020355,0.0513303675332814,0.253362099205349,0.216017704035494,0.120845227319481,0.170880246061869,0.114398733005487,0.271515341335241,0.320125504333812,0.38239982923575,0.263317123589483,0.340339590437375,0.381699942437007
"137",148,0.338029371577202,0.318973200010335,0.161468406555093,0.222821185622992,0.12969132751166,0,0.0383834023846143,0.241551497722353,0.229143440690896,0.272288682372847,0.309689186611806,0.0666557238920297,0.195382449973064,0.117318131392783
"138",149,0.0753286186543575,0.0820017872490302,0.0404499300018576,0.164769525628859,4.38854183572088e-17,0.035059822390013,0.0892866871683268,0.114439419912826,0.160667792799733,0.109788974414012,0.156726706583321,0.11128885796341,0.124340313092914,4.38854183572088e-17
"139",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",151,0.285020905887304,0.55073700311754,0.342742640908469,0.425377745216491,0.0216377231101332,0.15129598586683,0.354387655391943,0.0515432608044269,0.245959727537317,0.441515848461742,0.394386382360146,0.279458849278878,0.36990414167085,0.257420064159287
"141",152,0.38456307242196,0.372389808123341,0.0235519378714298,0.301807475546406,0,0,0,0.014219007396028,0.00267381747143094,0.425342167164209,0.189288087032012,0,0.00936908290785548,0
